"id","adcode","name","city_id:id","district_id:id"
"town_cn_320507_07","320507","黄桥街道","city_cn_320500","district_cn_320507"
"town_cn_320507_08","320507","元和街道","city_cn_320500","district_cn_320507"
"town_cn_320507_09","320507","望亭镇","city_cn_320500","district_cn_320507"
"town_cn_320507_10","320507","渭塘镇","city_cn_320500","district_cn_320507"
"town_cn_320507_11","320507","黄埭镇","city_cn_320500","district_cn_320507"
"town_cn_320508_01","320508","白洋湾街道","city_cn_320500","district_cn_320508"
"town_cn_320508_02","320508","双塔街道","city_cn_320500","district_cn_320508"
"town_cn_320508_03","320508","虎丘街道","city_cn_320500","district_cn_320508"
"town_cn_320508_04","320508","平江街道","city_cn_320500","district_cn_320508"
"town_cn_320508_05","320508","苏锦街道","city_cn_320500","district_cn_320508"
"town_cn_320508_06","320508","沧浪街道","city_cn_320500","district_cn_320508"
"town_cn_320508_07","320508","吴门桥街道","city_cn_320500","district_cn_320508"
"town_cn_320508_08","320508","金阊街道","city_cn_320500","district_cn_320508"
"town_cn_320509_01","320509","七都镇","city_cn_320500","district_cn_320509"
"town_cn_320509_02","320509","桃源镇","city_cn_320500","district_cn_320509"
"town_cn_320509_03","320509","同里镇","city_cn_320500","district_cn_320509"
"town_cn_320509_04","320509","黎里镇","city_cn_320500","district_cn_320509"
"town_cn_320509_05","320509","平望镇","city_cn_320500","district_cn_320509"
"town_cn_320509_06","320509","东方丝绸市场","city_cn_320500","district_cn_320509"
"town_cn_320509_07","320509","盛泽镇","city_cn_320500","district_cn_320509"
"town_cn_320509_08","320509","震泽镇","city_cn_320500","district_cn_320509"
"town_cn_320509_09","320509","江陵街道","city_cn_320500","district_cn_320509"
"town_cn_320509_10","320509","横扇街道","city_cn_320500","district_cn_320509"
"town_cn_320509_11","320509","松陵街道","city_cn_320500","district_cn_320509"
"town_cn_320509_12","320509","八坼街道","city_cn_320500","district_cn_320509"
"town_cn_320571_01","320571","唯亭街道","city_cn_320500","district_cn_320571"
"town_cn_320571_02","320571","胜浦街道","city_cn_320500","district_cn_320571"
"town_cn_320571_03","320571","娄葑街道","city_cn_320500","district_cn_320571"
"town_cn_320571_04","320571","苏州工业园区直属镇","city_cn_320500","district_cn_320571"
"town_cn_320571_05","320571","斜塘街道","city_cn_320500","district_cn_320571"
"town_cn_320581_01","320581","碧溪街道","city_cn_320500","district_cn_320581"
"town_cn_320581_02","320581","常熟经济技术开发区","city_cn_320500","district_cn_320581"
"town_cn_320581_03","320581","尚湖镇","city_cn_320500","district_cn_320581"
"town_cn_320581_04","320581","海虞镇","city_cn_320500","district_cn_320581"
"town_cn_320581_05","320581","梅李镇","city_cn_320500","district_cn_320581"
"town_cn_320581_06","320581","辛庄镇","city_cn_320500","district_cn_320581"
"town_cn_320581_07","320581","董浜镇","city_cn_320500","district_cn_320581"
"town_cn_320581_08","320581","支塘镇","city_cn_320500","district_cn_320581"
"town_cn_320581_09","320581","沙家浜镇","city_cn_320500","district_cn_320581"
"town_cn_320581_10","320581","江苏省常熟高新技术产业开发区","city_cn_320500","district_cn_320581"
"town_cn_320581_11","320581","古里镇","city_cn_320500","district_cn_320581"
"town_cn_320581_12","320581","琴川街道","city_cn_320500","district_cn_320581"
"town_cn_320581_13","320581","虞山街道","city_cn_320500","district_cn_320581"
"town_cn_320581_14","320581","常福街道","city_cn_320500","district_cn_320581"
"town_cn_320581_15","320581","莫城街道","city_cn_320500","district_cn_320581"
"town_cn_320582_01","320582","塘桥镇","city_cn_320500","district_cn_320582"
"town_cn_320582_02","320582","张家港市现代农业示范园区","city_cn_320500","district_cn_320582"
"town_cn_320582_03","320582","南丰镇","city_cn_320500","district_cn_320582"
"town_cn_320582_04","320582","张家港经济技术开发区","city_cn_320500","district_cn_320582"
"town_cn_320582_05","320582","乐余镇","city_cn_320500","district_cn_320582"
"town_cn_320582_06","320582","张家港市畜禽良种场","city_cn_320500","district_cn_320582"
"town_cn_320582_07","320582","大新镇","city_cn_320500","district_cn_320582"
"town_cn_320582_08","320582","凤凰镇","city_cn_320500","district_cn_320582"
"town_cn_320582_09","320582","张家港市市稻麦良种场","city_cn_320500","district_cn_320582"
"town_cn_320582_10","320582","张家港保税区","city_cn_320500","district_cn_320582"
"town_cn_320582_11","320582","金港镇","city_cn_320500","district_cn_320582"
"town_cn_320582_12","320582","杨舍镇","city_cn_320500","district_cn_320582"
"town_cn_320582_13","320582","张家港市冶金工业园","city_cn_320500","district_cn_320582"
"town_cn_320582_14","320582","锦丰镇","city_cn_320500","district_cn_320582"
"town_cn_320583_01","320583","巴城镇","city_cn_320500","district_cn_320583"
"town_cn_320583_02","320583","玉山镇","city_cn_320500","district_cn_320583"
"town_cn_320583_03","320583","陆家镇","city_cn_320500","district_cn_320583"
"town_cn_320583_04","320583","开发区","city_cn_320500","district_cn_320583"
"town_cn_320583_05","320583","千灯镇","city_cn_320500","district_cn_320583"
"town_cn_320583_06","320583","张浦镇","city_cn_320500","district_cn_320583"
"town_cn_320583_07","320583","淀山湖镇","city_cn_320500","district_cn_320583"
"town_cn_320583_08","320583","周市镇","city_cn_320500","district_cn_320583"
"town_cn_320583_09","320583","锦溪镇","city_cn_320500","district_cn_320583"
"town_cn_320583_10","320583","周庄镇","city_cn_320500","district_cn_320583"
"town_cn_320583_11","320583","花桥镇","city_cn_320500","district_cn_320583"
"town_cn_320585_01","320585","沙溪镇","city_cn_320500","district_cn_320585"
"town_cn_320585_02","320585","浮桥镇","city_cn_320500","district_cn_320585"
"town_cn_320585_03","320585","浏河镇","city_cn_320500","district_cn_320585"
"town_cn_320585_04","320585","双凤镇","city_cn_320500","district_cn_320585"
"town_cn_320585_05","320585","璜泾镇","city_cn_320500","district_cn_320585"
"town_cn_320585_06","320585","城厢镇","city_cn_320500","district_cn_320585"
"town_cn_320585_07","320585","娄东街道","city_cn_320500","district_cn_320585"
"town_cn_320585_08","320585","科教新城","city_cn_320500","district_cn_320585"
"town_cn_320602_01","320602","虹桥街道","city_cn_320600","district_cn_320602"
"town_cn_320602_02","320602","钟秀街道","city_cn_320600","district_cn_320602"
"town_cn_320602_03","320602","新开街道","city_cn_320600","district_cn_320602"
"town_cn_320602_04","320602","任港街道","city_cn_320600","district_cn_320602"
"town_cn_320602_05","320602","城东街道","city_cn_320600","district_cn_320602"
"town_cn_320602_06","320602","中兴街道","city_cn_320600","district_cn_320602"
"town_cn_320602_07","320602","小海街道","city_cn_320600","district_cn_320602"
"town_cn_320602_08","320602","观音山街道","city_cn_320600","district_cn_320602"
"town_cn_320602_09","320602","文峰街道","city_cn_320600","district_cn_320602"
"town_cn_320602_10","320602","狼山镇街道","city_cn_320600","district_cn_320602"
"town_cn_320602_11","320602","南通市富民港种畜场","city_cn_320600","district_cn_320602"
"town_cn_320602_12","320602","南通市富民港良种场","city_cn_320600","district_cn_320602"
"town_cn_320602_13","320602","和平桥街道","city_cn_320600","district_cn_320602"
"town_cn_320602_14","320602","江海镇区","city_cn_320600","district_cn_320602"
"town_cn_320602_15","320602","南通苏通科技产业园","city_cn_320600","district_cn_320602"
"town_cn_320602_16","320602","学田街道","city_cn_320600","district_cn_320602"
"town_cn_320602_17","320602","竹行街道","city_cn_320600","district_cn_320602"
"town_cn_320602_18","320602","新城桥街道","city_cn_320600","district_cn_320602"
"town_cn_320611_01","320611","唐闸镇街道","city_cn_320600","district_cn_320611"
"town_cn_320611_02","320611","永兴街道","city_cn_320600","district_cn_320611"
"town_cn_320611_03","320611","幸福街道","city_cn_320600","district_cn_320611"
"town_cn_320611_04","320611","天生港镇街道","city_cn_320600","district_cn_320611"
"town_cn_320611_05","320611","秦灶街道","city_cn_320600","district_cn_320611"
"town_cn_320611_06","320611","陈桥街道","city_cn_320600","district_cn_320611"
"town_cn_320612_01","320612","刘桥镇","city_cn_320600","district_cn_320612"
"town_cn_320612_02","320612","张芝山镇","city_cn_320600","district_cn_320612"
"town_cn_320612_03","320612","金新街道","city_cn_320600","district_cn_320612"
"town_cn_320612_04","320612","石港镇","city_cn_320600","district_cn_320612"
"town_cn_320612_05","320612","二甲镇","city_cn_320600","district_cn_320612"
"town_cn_320612_06","320612","金沙街道","city_cn_320600","district_cn_320612"
"town_cn_320612_07","320612","五接镇","city_cn_320600","district_cn_320612"
"town_cn_320612_08","320612","环本农场","city_cn_320600","district_cn_320612"
"town_cn_320612_09","320612","先锋街道","city_cn_320600","district_cn_320612"
"town_cn_320612_10","320612","川姜镇","city_cn_320600","district_cn_320612"
"town_cn_320612_11","320612","兴东街道","city_cn_320600","district_cn_320612"
"town_cn_320612_12","320612","东社镇","city_cn_320600","district_cn_320612"
"town_cn_320612_13","320612","十总镇","city_cn_320600","district_cn_320612"
"town_cn_320612_14","320612","平潮镇","city_cn_320600","district_cn_320612"
"town_cn_320612_15","320612","西亭镇","city_cn_320600","district_cn_320612"
"town_cn_320612_16","320612","兴仁镇","city_cn_320600","district_cn_320612"
"town_cn_320612_17","320612","三余镇","city_cn_320600","district_cn_320612"
"town_cn_320623_01","320623","马塘镇","city_cn_320600","district_cn_320623"
"town_cn_320623_02","320623","丰利镇","city_cn_320600","district_cn_320623"
"town_cn_320623_03","320623","栟茶镇","city_cn_320600","district_cn_320623"
"town_cn_320623_04","320623","洋口镇","city_cn_320600","district_cn_320623"
"town_cn_320623_05","320623","岔河镇","city_cn_320600","district_cn_320623"
"town_cn_320623_06","320623","双甸镇","city_cn_320600","district_cn_320623"
"town_cn_320623_07","320623","河口镇","city_cn_320600","district_cn_320623"
"town_cn_320623_08","320623","曹埠镇","city_cn_320600","district_cn_320623"
"town_cn_320623_09","320623","如东洋口港经济开发区","city_cn_320600","district_cn_320623"
"town_cn_320623_10","320623","新店镇","city_cn_320600","district_cn_320623"
"town_cn_320623_11","320623","南通外向型农业综合开发区","city_cn_320600","district_cn_320623"
"town_cn_320623_12","320623","大豫镇","city_cn_320600","district_cn_320623"
"town_cn_320623_13","320623","长沙镇","city_cn_320600","district_cn_320623"
"town_cn_320623_14","320623","如东东安科技园区","city_cn_320600","district_cn_320623"
"town_cn_320623_15","320623","袁庄镇","city_cn_320600","district_cn_320623"
"town_cn_320623_16","320623","如东沿海经济开发区","city_cn_320600","district_cn_320623"
"town_cn_320623_17","320623","掘港街道","city_cn_320600","district_cn_320623"
"town_cn_320623_18","320623","苴镇街道","city_cn_320600","district_cn_320623"
"town_cn_320623_19","320623","城中街道","city_cn_320600","district_cn_320623"
"town_cn_320681_01","320681","启东经济开发区","city_cn_320600","district_cn_320681"
"town_cn_320681_02","320681","吕四港镇","city_cn_320600","district_cn_320681"
"town_cn_320681_03","320681","启东滨江化工园","city_cn_320600","district_cn_320681"
"town_cn_320681_04","320681","王鲍镇","city_cn_320600","district_cn_320681"
"town_cn_320681_05","320681","近海镇","city_cn_320600","district_cn_320681"
"town_cn_320681_06","320681","北新镇","city_cn_320600","district_cn_320681"
"town_cn_320681_07","320681","合作镇","city_cn_320600","district_cn_320681"
"town_cn_320681_08","320681","东海镇","city_cn_320600","district_cn_320681"
"town_cn_320681_09","320681","惠萍镇","city_cn_320600","district_cn_320681"
"town_cn_320681_10","320681","汇龙镇","city_cn_320600","district_cn_320681"
"town_cn_320681_11","320681","海复镇","city_cn_320600","district_cn_320681"
"town_cn_320681_12","320681","寅阳镇","city_cn_320600","district_cn_320681"
"town_cn_320681_13","320681","启东滨海工业园","city_cn_320600","district_cn_320681"
"town_cn_320681_14","320681","南阳镇","city_cn_320600","district_cn_320681"
"town_cn_320681_15","320681","启隆镇","city_cn_320600","district_cn_320681"
"town_cn_320682_01","320682","下原镇","city_cn_320600","district_cn_320682"
"town_cn_320682_02","320682","石庄镇","city_cn_320600","district_cn_320682"
"town_cn_320682_03","320682","丁堰镇","city_cn_320600","district_cn_320682"
"town_cn_320682_04","320682","白蒲镇","city_cn_320600","district_cn_320682"
"town_cn_320682_05","320682","长江镇","city_cn_320600","district_cn_320682"
"town_cn_320682_06","320682","九华镇","city_cn_320600","district_cn_320682"
"town_cn_320682_07","320682","东陈镇","city_cn_320600","district_cn_320682"
"town_cn_320682_08","320682","搬经镇","city_cn_320600","district_cn_320682"
"town_cn_320682_09","320682","磨头镇","city_cn_320600","district_cn_320682"
"town_cn_320682_10","320682","江安镇","city_cn_320600","district_cn_320682"
"town_cn_320682_11","320682","如皋市经济开发区","city_cn_320600","district_cn_320682"
"town_cn_320682_12","320682","如皋高新技术产业开发区","city_cn_320600","district_cn_320682"
"town_cn_320682_13","320682","吴窑镇","city_cn_320600","district_cn_320682"
"town_cn_320682_14","320682","如城街道","city_cn_320600","district_cn_320682"
"town_cn_320684_01","320684","三厂工业园区","city_cn_320600","district_cn_320684"
"town_cn_320684_02","320684","海永镇","city_cn_320600","district_cn_320684"
"town_cn_320684_03","320684","江苏省国营江心沙农场","city_cn_320600","district_cn_320684"
"town_cn_320684_04","320684","四甲镇","city_cn_320600","district_cn_320684"
"town_cn_320684_05","320684","正余镇","city_cn_320600","district_cn_320684"
"town_cn_320684_06","320684","海门高新区","city_cn_320600","district_cn_320684"
"town_cn_320684_07","320684","海门工业园区","city_cn_320600","district_cn_320684"
"town_cn_320684_08","320684","余东镇","city_cn_320600","district_cn_320684"
"town_cn_320684_09","320684","悦来镇","city_cn_320600","district_cn_320684"
"town_cn_320684_10","320684","海门市经济技术开发区","city_cn_320600","district_cn_320684"
"town_cn_320684_11","320684","常乐镇","city_cn_320600","district_cn_320684"
"town_cn_320684_12","320684","海门市临江新区","city_cn_320600","district_cn_320684"
"town_cn_320684_13","320684","海门港新区","city_cn_320600","district_cn_320684"
"town_cn_320685_01","320685","海安镇","city_cn_320600","district_cn_320685"
"town_cn_320685_02","320685","南莫镇","city_cn_320600","district_cn_320685"
"town_cn_320685_03","320685","墩头镇","city_cn_320600","district_cn_320685"
"town_cn_320685_04","320685","雅周镇","city_cn_320600","district_cn_320685"
"town_cn_320685_05","320685","白甸镇","city_cn_320600","district_cn_320685"
"town_cn_320685_06","320685","城东镇","city_cn_320600","district_cn_320685"
"town_cn_320685_07","320685","李堡镇","city_cn_320600","district_cn_320685"
"town_cn_320685_08","320685","曲塘镇","city_cn_320600","district_cn_320685"
"town_cn_320685_09","320685","大公镇","city_cn_320600","district_cn_320685"
"town_cn_320685_10","320685","海安县农场","city_cn_320600","district_cn_320685"
"town_cn_320685_11","320685","角斜镇","city_cn_320600","district_cn_320685"
"town_cn_320703_01","320703","中云街道","city_cn_320700","district_cn_320703"
"town_cn_320703_02","320703","朝阳街道","city_cn_320700","district_cn_320703"
"town_cn_320703_03","320703","海州湾街道","city_cn_320700","district_cn_320703"
"town_cn_320703_04","320703","宿城街道","city_cn_320700","district_cn_320703"
"town_cn_320703_05","320703","徐圩街道","city_cn_320700","district_cn_320703"
"town_cn_320703_06","320703","猴嘴街道","city_cn_320700","district_cn_320703"
"town_cn_320703_07","320703","东辛农场","city_cn_320700","district_cn_320703"
"town_cn_320703_08","320703","墟沟街道","city_cn_320700","district_cn_320703"
"town_cn_320703_09","320703","连岛街道","city_cn_320700","district_cn_320703"
"town_cn_320703_10","320703","高公岛街道","city_cn_320700","district_cn_320703"
"town_cn_320703_11","320703","云山街道","city_cn_320700","district_cn_320703"
"town_cn_320703_12","320703","连云港碱厂","city_cn_320700","district_cn_320703"
"town_cn_320703_13","320703","青口盐场","city_cn_320700","district_cn_320703"
"town_cn_320703_14","320703","板桥街道","city_cn_320700","district_cn_320703"
"town_cn_320703_15","320703","连云街道","city_cn_320700","district_cn_320703"
"town_cn_320703_16","320703","前三岛乡","city_cn_320700","district_cn_320703"
"town_cn_320706_01","320706","花果山街道","city_cn_320700","district_cn_320706"
"town_cn_320706_02","320706","锦屏镇","city_cn_320700","district_cn_320706"
"town_cn_320706_03","320706","新南街道","city_cn_320700","district_cn_320706"
"town_cn_320706_04","320706","南城街道","city_cn_320700","district_cn_320706"
"town_cn_320706_05","320706","新东街道","city_cn_320700","district_cn_320706"
"town_cn_320706_06","320706","板浦镇","city_cn_320700","district_cn_320706"
"town_cn_320706_07","320706","新浦经济开发区","city_cn_320700","district_cn_320706"
"town_cn_320706_08","320706","幸福路街道","city_cn_320700","district_cn_320706"
"town_cn_320706_09","320706","岗埠农场","city_cn_320700","district_cn_320706"
"town_cn_320706_10","320706","新坝镇","city_cn_320700","district_cn_320706"
"town_cn_320706_11","320706","云台农场","city_cn_320700","district_cn_320706"
"town_cn_320706_12","320706","南云台林场","city_cn_320700","district_cn_320706"
"town_cn_320706_13","320706","云台街道","city_cn_320700","district_cn_320706"
"town_cn_320706_14","320706","洪门街道","city_cn_320700","district_cn_320706"
"town_cn_320706_15","320706","海州经济开发区","city_cn_320700","district_cn_320706"
"town_cn_320706_16","320706","浦西街道","city_cn_320700","district_cn_320706"
"town_cn_320706_17","320706","浦南镇","city_cn_320700","district_cn_320706"
"town_cn_320706_18","320706","朐阳街道","city_cn_320700","district_cn_320706"
"town_cn_320706_19","320706","浦东街道","city_cn_320700","district_cn_320706"
"town_cn_320706_20","320706","宁海街道","city_cn_320700","district_cn_320706"
"town_cn_320706_21","320706","路南街道","city_cn_320700","district_cn_320706"
"town_cn_320706_22","320706","海州街道","city_cn_320700","district_cn_320706"
"town_cn_320706_23","320706","新海街道","city_cn_320700","district_cn_320706"
"town_cn_320707_01","320707","城西镇","city_cn_320700","district_cn_320707"
"town_cn_320707_02","320707","金山镇","city_cn_320700","district_cn_320707"
"town_cn_320707_03","320707","沙河镇","city_cn_320700","district_cn_320707"
"town_cn_320707_04","320707","海头镇","city_cn_320700","district_cn_320707"
"town_cn_320707_05","320707","墩尚镇","city_cn_320700","district_cn_320707"
"town_cn_320707_06","320707","黑林镇","city_cn_320700","district_cn_320707"
"town_cn_320707_07","320707","厉庄镇","city_cn_320700","district_cn_320707"
"town_cn_320707_08","320707","沙河子园艺场","city_cn_320700","district_cn_320707"
"town_cn_320707_09","320707","宋庄镇","city_cn_320700","district_cn_320707"
"town_cn_320707_10","320707","石桥镇","city_cn_320700","district_cn_320707"
"town_cn_320707_11","320707","塔山镇","city_cn_320700","district_cn_320707"
"town_cn_320707_12","320707","赣榆经济开发区","city_cn_320700","district_cn_320707"
"town_cn_320707_13","320707","城头镇","city_cn_320700","district_cn_320707"
"town_cn_320707_14","320707","班庄镇","city_cn_320700","district_cn_320707"
"town_cn_320707_15","320707","青口镇","city_cn_320700","district_cn_320707"
"town_cn_320707_16","320707","赣马镇","city_cn_320700","district_cn_320707"
"town_cn_320707_17","320707","赣榆海洋经济开发区","city_cn_320700","district_cn_320707"
"town_cn_320707_18","320707","柘汪镇","city_cn_320700","district_cn_320707"
"town_cn_320722_01","320722","洪庄镇","city_cn_320700","district_cn_320722"
"town_cn_320722_02","320722","温泉镇","city_cn_320700","district_cn_320722"
"town_cn_320722_03","320722","石榴街道","city_cn_320700","district_cn_320722"
"town_cn_320722_04","320722","房山镇","city_cn_320700","district_cn_320722"
"town_cn_320722_05","320722","驼峰乡","city_cn_320700","district_cn_320722"
"town_cn_320722_06","320722","山左口乡","city_cn_320700","district_cn_320722"
"town_cn_320722_07","320722","张湾乡","city_cn_320700","district_cn_320722"
"town_cn_320722_08","320722","安峰镇","city_cn_320700","district_cn_320722"
"town_cn_320722_09","320722","白塔埠镇","city_cn_320700","district_cn_320722"
"town_cn_320722_10","320722","曲阳乡","city_cn_320700","district_cn_320722"
"town_cn_320722_11","320722","江苏东海经济开发区","city_cn_320700","district_cn_320722"
"town_cn_320722_12","320722","牛山街道","city_cn_320700","district_cn_320722"
"town_cn_320722_13","320722","黄川镇","city_cn_320700","district_cn_320722"
"town_cn_320722_14","320722","石湖乡","city_cn_320700","district_cn_320722"
"town_cn_320722_15","320722","桃林镇","city_cn_320700","district_cn_320722"
"town_cn_320722_16","320722","平明镇","city_cn_320700","district_cn_320722"
"town_cn_320722_17","320722","石梁河镇","city_cn_320700","district_cn_320722"
"town_cn_320722_18","320722","双店镇","city_cn_320700","district_cn_320722"
"town_cn_320722_19","320722","李埝乡","city_cn_320700","district_cn_320722"
"town_cn_320722_20","320722","青湖镇","city_cn_320700","district_cn_320722"
"town_cn_320723_01","320723","燕尾港镇","city_cn_320700","district_cn_320723"
"town_cn_320723_02","320723","小伊乡","city_cn_320700","district_cn_320723"
"town_cn_320723_03","320723","杨集镇","city_cn_320700","district_cn_320723"
"town_cn_320723_04","320723","东王集镇","city_cn_320700","district_cn_320723"
"town_cn_320723_05","320723","图河镇","city_cn_320700","district_cn_320723"
"town_cn_320723_06","320723","五图河农场","city_cn_320700","district_cn_320723"
"town_cn_320723_07","320723","同兴镇","city_cn_320700","district_cn_320723"
"town_cn_320723_08","320723","南岗乡","city_cn_320700","district_cn_320723"
"town_cn_320723_09","320723","灌西盐场","city_cn_320700","district_cn_320723"
"town_cn_320723_10","320723","灌云经济开发区","city_cn_320700","district_cn_320723"
"town_cn_320723_11","320723","圩丰镇","city_cn_320700","district_cn_320723"
"town_cn_320723_12","320723","伊山镇","city_cn_320700","district_cn_320723"
"town_cn_320723_13","320723","下车镇","city_cn_320700","district_cn_320723"
"town_cn_320723_14","320723","四队镇","city_cn_320700","district_cn_320723"
"town_cn_320723_15","320723","灌云临港产业区","city_cn_320700","district_cn_320723"
"town_cn_320723_16","320723","龙苴镇","city_cn_320700","district_cn_320723"
"town_cn_320723_17","320723","侍庄街道","city_cn_320700","district_cn_320723"
"town_cn_320724_01","320724","三口镇","city_cn_320700","district_cn_320724"
"town_cn_320724_02","320724","北陈集镇","city_cn_320700","district_cn_320724"
"town_cn_320724_03","320724","李集镇","city_cn_320700","district_cn_320724"
"town_cn_320724_04","320724","汤沟镇","city_cn_320700","district_cn_320724"
"town_cn_320724_05","320724","新集镇","city_cn_320700","district_cn_320724"
"town_cn_320724_06","320724","新安镇","city_cn_320700","district_cn_320724"
"town_cn_320724_07","320724","田楼镇","city_cn_320700","district_cn_320724"
"town_cn_320724_08","320724","张店镇","city_cn_320700","district_cn_320724"
"town_cn_320724_09","320724","堆沟港镇","city_cn_320700","district_cn_320724"
"town_cn_320724_10","320724","百禄镇","city_cn_320700","district_cn_320724"
"town_cn_320724_11","320724","孟兴庄镇","city_cn_320700","district_cn_320724"
"town_cn_320803_01","320803","复兴镇","city_cn_320800","district_cn_320803"
"town_cn_320803_02","320803","顺河镇","city_cn_320800","district_cn_320803"
"town_cn_320803_03","320803","白马湖农场","city_cn_320800","district_cn_320803"
"town_cn_320803_04","320803","朱桥镇","city_cn_320800","district_cn_320803"
"town_cn_320803_05","320803","流均镇","city_cn_320800","district_cn_320803"
"town_cn_320803_06","320803","范集镇","city_cn_320800","district_cn_320803"
"town_cn_320803_07","320803","淮城街道","city_cn_320800","district_cn_320803"
"town_cn_320803_08","320803","博里镇","city_cn_320800","district_cn_320803"
"town_cn_320803_09","320803","施河镇","city_cn_320800","district_cn_320803"
"town_cn_320803_10","320803","石塘镇","city_cn_320800","district_cn_320803"
"town_cn_320803_11","320803","漕运镇","city_cn_320800","district_cn_320803"
"town_cn_320803_12","320803","平桥镇","city_cn_320800","district_cn_320803"
"town_cn_320803_13","320803","苏嘴镇","city_cn_320800","district_cn_320803"
"town_cn_320803_14","320803","山阳街道","city_cn_320800","district_cn_320803"
"town_cn_320803_15","320803","车桥镇","city_cn_320800","district_cn_320803"
"town_cn_320803_16","320803","钦工镇","city_cn_320800","district_cn_320803"
"town_cn_320803_17","320803","河下街道","city_cn_320800","district_cn_320803"
"town_cn_320804_01","320804","王家营街道","city_cn_320800","district_cn_320804"
"town_cn_320804_02","320804","三树镇","city_cn_320800","district_cn_320804"
"town_cn_320804_03","320804","新渡口街道","city_cn_320800","district_cn_320804"
"town_cn_320804_04","320804","南陈集镇","city_cn_320800","district_cn_320804"
"town_cn_320804_05","320804","古清口街道","city_cn_320800","district_cn_320804"
"town_cn_320804_06","320804","淮安高新技术产业开发区","city_cn_320800","district_cn_320804"
"town_cn_320804_07","320804","徐溜镇","city_cn_320800","district_cn_320804"
"town_cn_320804_08","320804","丁集镇","city_cn_320800","district_cn_320804"
"town_cn_320804_09","320804","长江路街道","city_cn_320800","district_cn_320804"
"town_cn_320804_10","320804","渔沟镇","city_cn_320800","district_cn_320804"
"town_cn_320804_11","320804","高家堰镇","city_cn_320800","district_cn_320804"
"town_cn_320804_12","320804","刘老庄镇","city_cn_320800","district_cn_320804"
"town_cn_320804_13","320804","马头镇","city_cn_320800","district_cn_320804"
"town_cn_320804_14","320804","淮高镇","city_cn_320800","district_cn_320804"
"town_cn_320812_01","320812","新港街道","city_cn_320800","district_cn_320812"
"town_cn_320812_02","320812","南马厂街道","city_cn_320800","district_cn_320812"
"town_cn_320812_03","320812","柳树湾街道","city_cn_320800","district_cn_320812"
"town_cn_320812_04","320812","府前街道","city_cn_320800","district_cn_320812"
"town_cn_320812_05","320812","长西街道","city_cn_320800","district_cn_320812"
"town_cn_320812_06","320812","淮海街道","city_cn_320800","district_cn_320812"
"town_cn_320812_07","320812","闸口街道","city_cn_320800","district_cn_320812"
"town_cn_320812_08","320812","钵池街道","city_cn_320800","district_cn_320812"
"town_cn_320812_09","320812","清河街道","city_cn_320800","district_cn_320812"
"town_cn_320812_10","320812","城南街道","city_cn_320800","district_cn_320812"
"town_cn_320812_11","320812","清安街道","city_cn_320800","district_cn_320812"
"town_cn_320812_12","320812","水渡口街道","city_cn_320800","district_cn_320812"
"town_cn_320812_13","320812","长东街道","city_cn_320800","district_cn_320812"
"town_cn_320812_14","320812","清江街道","city_cn_320800","district_cn_320812"
"town_cn_320812_15","320812","浦楼街道","city_cn_320800","district_cn_320812"
"town_cn_320812_16","320812","徐杨街道","city_cn_320800","district_cn_320812"
"town_cn_320812_17","320812","东湖街道","city_cn_320800","district_cn_320812"
"town_cn_320812_18","320812","和平镇","city_cn_320800","district_cn_320812"
"town_cn_320812_19","320812","盐河街道","city_cn_320800","district_cn_320812"
"town_cn_320812_20","320812","黄码镇","city_cn_320800","district_cn_320812"
"town_cn_320812_21","320812","广州路街道","city_cn_320800","district_cn_320812"
"town_cn_320812_22","320812","武墩街道","city_cn_320800","district_cn_320812"
"town_cn_320812_23","320812","宁连路街道","city_cn_320800","district_cn_320812"
"town_cn_320813_01","320813","高良涧街道","city_cn_320800","district_cn_320813"
"town_cn_320813_02","320813","洪泽经济开发区","city_cn_320800","district_cn_320813"
"town_cn_320813_03","320813","老子山镇","city_cn_320800","district_cn_320813"
"town_cn_320813_04","320813","西顺河镇","city_cn_320800","district_cn_320813"
"town_cn_320813_05","320813","黄集街道","city_cn_320800","district_cn_320813"
"town_cn_320813_06","320813","蒋坝镇","city_cn_320800","district_cn_320813"
"town_cn_320813_07","320813","朱坝街道","city_cn_320800","district_cn_320813"
"town_cn_320813_08","320813","东双沟镇","city_cn_320800","district_cn_320813"
"town_cn_320813_09","320813","岔河镇","city_cn_320800","district_cn_320813"
"town_cn_320813_10","320813","三河镇","city_cn_320800","district_cn_320813"
"town_cn_320826_01","320826","麻垛农业开发区","city_cn_320800","district_cn_320826"
"town_cn_320826_02","320826","北集街道","city_cn_320800","district_cn_320826"
"town_cn_320826_03","320826","成集镇","city_cn_320800","district_cn_320826"
"town_cn_320826_04","320826","小李集工业园区","city_cn_320800","district_cn_320826"
"town_cn_320826_05","320826","保滩街道","city_cn_320800","district_cn_320826"
"town_cn_320826_06","320826","朱码街道","city_cn_320800","district_cn_320826"
"town_cn_320826_07","320826","时码街道","city_cn_320800","district_cn_320826"
"town_cn_320826_08","320826","河网街道","city_cn_320800","district_cn_320826"
"town_cn_320826_09","320826","方渡街道","city_cn_320800","district_cn_320826"
"town_cn_320826_10","320826","南禄街道","city_cn_320800","district_cn_320826"
"town_cn_320826_11","320826","经济开发区","city_cn_320800","district_cn_320826"
"town_cn_320826_12","320826","灰墩街道","city_cn_320800","district_cn_320826"
