"id","adcode","name","state_id:id","city_id:id","zipcode","area_code"
"district_cn_230208","230208","梅里斯达斡尔族区","base.state_cn_HL","city_cn_230200","161000","0452"
"district_cn_230221","230221","龙江县","base.state_cn_HL","city_cn_230200","161100","0452"
"district_cn_230223","230223","依安县","base.state_cn_HL","city_cn_230200","161500","0452"
"district_cn_230224","230224","泰来县","base.state_cn_HL","city_cn_230200","162400","0452"
"district_cn_230225","230225","甘南县","base.state_cn_HL","city_cn_230200","162100","0452"
"district_cn_230227","230227","富裕县","base.state_cn_HL","city_cn_230200","161200","0452"
"district_cn_230229","230229","克山县","base.state_cn_HL","city_cn_230200","161600","0452"
"district_cn_230230","230230","克东县","base.state_cn_HL","city_cn_230200","164800","0452"
"district_cn_230231","230231","拜泉县","base.state_cn_HL","city_cn_230200","164700","0452"
"district_cn_230281","230281","讷河市","base.state_cn_HL","city_cn_230200","161300","0452"
"district_cn_230302","230302","鸡冠区","base.state_cn_HL","city_cn_230300","158100","0467"
"district_cn_230303","230303","恒山区","base.state_cn_HL","city_cn_230300","158100","0467"
"district_cn_230304","230304","滴道区","base.state_cn_HL","city_cn_230300","158100","0467"
"district_cn_230305","230305","梨树区","base.state_cn_HL","city_cn_230300","158100","0467"
"district_cn_230306","230306","城子河区","base.state_cn_HL","city_cn_230300","158100","0467"
"district_cn_230307","230307","麻山区","base.state_cn_HL","city_cn_230300","158100","0467"
"district_cn_230321","230321","鸡东县","base.state_cn_HL","city_cn_230300","158200","0467"
"district_cn_230381","230381","虎林市","base.state_cn_HL","city_cn_230300","158400","0467"
"district_cn_230382","230382","密山市","base.state_cn_HL","city_cn_230300","158300","0467"
"district_cn_230402","230402","向阳区","base.state_cn_HL","city_cn_230400","154100","0468"
"district_cn_230403","230403","工农区","base.state_cn_HL","city_cn_230400","154100","0468"
"district_cn_230404","230404","南山区","base.state_cn_HL","city_cn_230400","154100","0468"
"district_cn_230405","230405","兴安区","base.state_cn_HL","city_cn_230400","154100","0468"
"district_cn_230406","230406","东山区","base.state_cn_HL","city_cn_230400","154100","0468"
"district_cn_230407","230407","兴山区","base.state_cn_HL","city_cn_230400","154100","0468"
"district_cn_230421","230421","萝北县","base.state_cn_HL","city_cn_230400","154200","0468"
"district_cn_230422","230422","绥滨县","base.state_cn_HL","city_cn_230400","156200","0468"
"district_cn_230502","230502","尖山区","base.state_cn_HL","city_cn_230500","155100","0469"
"district_cn_230503","230503","岭东区","base.state_cn_HL","city_cn_230500","155100","0469"
"district_cn_230505","230505","四方台区","base.state_cn_HL","city_cn_230500","155100","0469"
"district_cn_230506","230506","宝山区","base.state_cn_HL","city_cn_230500","155100","0469"
"district_cn_230521","230521","集贤县","base.state_cn_HL","city_cn_230500","155900","0469"
"district_cn_230522","230522","友谊县","base.state_cn_HL","city_cn_230500","155800","0469"
"district_cn_230523","230523","宝清县","base.state_cn_HL","city_cn_230500","155600","0469"
"district_cn_230524","230524","饶河县","base.state_cn_HL","city_cn_230500","155700","0469"
"district_cn_230602","230602","萨尔图区","base.state_cn_HL","city_cn_230600","163300","0459"
"district_cn_230603","230603","龙凤区","base.state_cn_HL","city_cn_230600","163700","0459"
"district_cn_230604","230604","让胡路区","base.state_cn_HL","city_cn_230600","163400","0459"
"district_cn_230605","230605","红岗区","base.state_cn_HL","city_cn_230600","163500","0459"
"district_cn_230606","230606","大同区","base.state_cn_HL","city_cn_230600","163500","0459"
"district_cn_230621","230621","肇州县","base.state_cn_HL","city_cn_230600","166400","0459"
"district_cn_230622","230622","肇源县","base.state_cn_HL","city_cn_230600","166500","0459"
"district_cn_230623","230623","林甸县","base.state_cn_HL","city_cn_230600","166300","0459"
"district_cn_230624","230624","杜尔伯特蒙古族自治县","base.state_cn_HL","city_cn_230600","166200","0459"
"district_cn_230717","230717","伊美区","base.state_cn_HL","city_cn_230700","153000","0458"
"district_cn_230718","230718","乌翠区","base.state_cn_HL","city_cn_230700","153000","0458"
"district_cn_230719","230719","友好区","base.state_cn_HL","city_cn_230700","153000","0458"
"district_cn_230722","230722","嘉荫县","base.state_cn_HL","city_cn_230700","153200","0458"
"district_cn_230723","230723","汤旺县","base.state_cn_HL","city_cn_230700","153000","0458"
"district_cn_230724","230724","丰林县","base.state_cn_HL","city_cn_230700","153000","0458"
"district_cn_230725","230725","大箐山县","base.state_cn_HL","city_cn_230700","153100","0458"
"district_cn_230726","230726","南岔县","base.state_cn_HL","city_cn_230700","153100","0458"
"district_cn_230751","230751","金林区","base.state_cn_HL","city_cn_230700","153000","0458"
"district_cn_230781","230781","铁力市","base.state_cn_HL","city_cn_230700","152500","0458"
"district_cn_230803","230803","向阳区","base.state_cn_HL","city_cn_230800","154000","0454"
"district_cn_230804","230804","前进区","base.state_cn_HL","city_cn_230800","154000","0454"
"district_cn_230805","230805","东风区","base.state_cn_HL","city_cn_230800","154000","0454"
"district_cn_230811","230811","郊区","base.state_cn_HL","city_cn_230800","154000","0454"
"district_cn_230822","230822","桦南县","base.state_cn_HL","city_cn_230800","154400","0454"
"district_cn_230826","230826","桦川县","base.state_cn_HL","city_cn_230800","154300","0454"
"district_cn_230828","230828","汤原县","base.state_cn_HL","city_cn_230800","154700","0454"
"district_cn_230881","230881","同江市","base.state_cn_HL","city_cn_230800","156400","0454"
"district_cn_230882","230882","富锦市","base.state_cn_HL","city_cn_230800","156100","0454"
"district_cn_230883","230883","抚远市","base.state_cn_HL","city_cn_230800","156500","0454"
"district_cn_230902","230902","新兴区","base.state_cn_HL","city_cn_230900","154600","0464"
"district_cn_230903","230903","桃山区","base.state_cn_HL","city_cn_230900","154600","0464"
"district_cn_230904","230904","茄子河区","base.state_cn_HL","city_cn_230900","154600","0464"
"district_cn_230921","230921","勃利县","base.state_cn_HL","city_cn_230900","154500","0464"
"district_cn_231002","231002","东安区","base.state_cn_HL","city_cn_231000","157000","0453"
"district_cn_231003","231003","阳明区","base.state_cn_HL","city_cn_231000","157000","0453"
"district_cn_231004","231004","爱民区","base.state_cn_HL","city_cn_231000","157000","0453"
"district_cn_231005","231005","西安区","base.state_cn_HL","city_cn_231000","157000","0453"
"district_cn_231025","231025","林口县","base.state_cn_HL","city_cn_231000","157600","0453"
"district_cn_231081","231081","绥芬河市","base.state_cn_HL","city_cn_231000","157300","0453"
"district_cn_231083","231083","海林市","base.state_cn_HL","city_cn_231000","157100","0453"
"district_cn_231084","231084","宁安市","base.state_cn_HL","city_cn_231000","157400","0453"
"district_cn_231085","231085","穆棱市","base.state_cn_HL","city_cn_231000","157500","0453"
"district_cn_231086","231086","东宁市","base.state_cn_HL","city_cn_231000","157200","0453"
"district_cn_231102","231102","爱辉区","base.state_cn_HL","city_cn_231100","164300","0456"
"district_cn_231121","231121","嫩江县","base.state_cn_HL","city_cn_231100","161400","0456"
"district_cn_231123","231123","逊克县","base.state_cn_HL","city_cn_231100","164400","0456"
"district_cn_231124","231124","孙吴县","base.state_cn_HL","city_cn_231100","164200","0456"
"district_cn_231181","231181","北安市","base.state_cn_HL","city_cn_231100","164000","0456"
"district_cn_231182","231182","五大连池市","base.state_cn_HL","city_cn_231100","164100","0456"
"district_cn_231202","231202","北林区","base.state_cn_HL","city_cn_231200","152000","0455"
"district_cn_231221","231221","望奎县","base.state_cn_HL","city_cn_231200","152100","0455"
"district_cn_231222","231222","兰西县","base.state_cn_HL","city_cn_231200","151500","0455"
"district_cn_231223","231223","青冈县","base.state_cn_HL","city_cn_231200","151600","0455"
"district_cn_231224","231224","庆安县","base.state_cn_HL","city_cn_231200","152400","0455"
"district_cn_231225","231225","明水县","base.state_cn_HL","city_cn_231200","151700","0455"
"district_cn_231226","231226","绥棱县","base.state_cn_HL","city_cn_231200","152200","0455"
"district_cn_231281","231281","安达市","base.state_cn_HL","city_cn_231200","151400","0455"
"district_cn_231282","231282","肇东市","base.state_cn_HL","city_cn_231200","151100","0455"
"district_cn_231283","231283","海伦市","base.state_cn_HL","city_cn_231200","152300","0455"
"district_cn_232701","232701","漠河市","base.state_cn_HL","city_cn_232700","165300","0457"
"district_cn_232718","232718","加格达奇区","base.state_cn_HL","city_cn_232700","165099","0457"
"district_cn_232721","232721","呼玛县","base.state_cn_HL","city_cn_232700","165100","0457"
"district_cn_232722","232722","塔河县","base.state_cn_HL","city_cn_232700","165200","0457"
"district_cn_310101","310101","黄浦区","base.state_cn_SH","city_cn_310100","200001","021"
"district_cn_310104","310104","徐汇区","base.state_cn_SH","city_cn_310100","200030","021"
"district_cn_310105","310105","长宁区","base.state_cn_SH","city_cn_310100","200050","021"
"district_cn_310106","310106","静安区","base.state_cn_SH","city_cn_310100","200040","021"
"district_cn_310107","310107","普陀区","base.state_cn_SH","city_cn_310100","200333","021"
"district_cn_310109","310109","虹口区","base.state_cn_SH","city_cn_310100","200080","021"
"district_cn_310110","310110","杨浦区","base.state_cn_SH","city_cn_310100","200082","021"
"district_cn_310112","310112","闵行区","base.state_cn_SH","city_cn_310100","201100","021"
"district_cn_310113","310113","宝山区","base.state_cn_SH","city_cn_310100","201900","021"
"district_cn_310114","310114","嘉定区","base.state_cn_SH","city_cn_310100","201800","021"
"district_cn_310115","310115","浦东新区","base.state_cn_SH","city_cn_310100","200135","021"
"district_cn_310116","310116","金山区","base.state_cn_SH","city_cn_310100","201540","021"
"district_cn_310117","310117","松江区","base.state_cn_SH","city_cn_310100","201600","021"
"district_cn_310118","310118","青浦区","base.state_cn_SH","city_cn_310100","201700","021"
"district_cn_310120","310120","奉贤区","base.state_cn_SH","city_cn_310100","201400","021"
"district_cn_310151","310151","崇明区","base.state_cn_SH","city_cn_310100","202150","021"
"district_cn_320102","320102","玄武区","base.state_cn_JS","city_cn_320100","210000","025"
"district_cn_320104","320104","秦淮区","base.state_cn_JS","city_cn_320100","210000","025"
"district_cn_320105","320105","建邺区","base.state_cn_JS","city_cn_320100","210000","025"
"district_cn_320106","320106","鼓楼区","base.state_cn_JS","city_cn_320100","210000","025"
"district_cn_320111","320111","浦口区","base.state_cn_JS","city_cn_320100","210000","025"
"district_cn_320113","320113","栖霞区","base.state_cn_JS","city_cn_320100","210000","025"
"district_cn_320114","320114","雨花台区","base.state_cn_JS","city_cn_320100","210000","025"
"district_cn_320115","320115","江宁区","base.state_cn_JS","city_cn_320100","211100","025"
"district_cn_320116","320116","六合区","base.state_cn_JS","city_cn_320100","211500","025"
"district_cn_320117","320117","溧水区","base.state_cn_JS","city_cn_320100","211200","025"
"district_cn_320118","320118","高淳区","base.state_cn_JS","city_cn_320100","211300","025"
"district_cn_320205","320205","锡山区","base.state_cn_JS","city_cn_320200","214100","0510"
"district_cn_320206","320206","惠山区","base.state_cn_JS","city_cn_320200","214100","0510"
"district_cn_320211","320211","滨湖区","base.state_cn_JS","city_cn_320200","214100","0510"
"district_cn_320213","320213","梁溪区","base.state_cn_JS","city_cn_320200","214000","0510"
"district_cn_320214","320214","新吴区","base.state_cn_JS","city_cn_320200","214028","0510"
"district_cn_320281","320281","江阴市","base.state_cn_JS","city_cn_320200","214400","0510"
"district_cn_320282","320282","宜兴市","base.state_cn_JS","city_cn_320200","214200","0510"
"district_cn_320302","320302","鼓楼区","base.state_cn_JS","city_cn_320300","221000","0516"
"district_cn_320303","320303","云龙区","base.state_cn_JS","city_cn_320300","221000","0516"
"district_cn_320305","320305","贾汪区","base.state_cn_JS","city_cn_320300","221100","0516"
"district_cn_320311","320311","泉山区","base.state_cn_JS","city_cn_320300","221000","0516"
"district_cn_320312","320312","铜山区","base.state_cn_JS","city_cn_320300","221100","0516"
"district_cn_320321","320321","丰县","base.state_cn_JS","city_cn_320300","221700","0516"
"district_cn_320322","320322","沛县","base.state_cn_JS","city_cn_320300","221600","0516"
"district_cn_320324","320324","睢宁县","base.state_cn_JS","city_cn_320300","221200","0516"
"district_cn_320381","320381","新沂市","base.state_cn_JS","city_cn_320300","221400","0516"
"district_cn_320382","320382","邳州市","base.state_cn_JS","city_cn_320300","221300","0516"
"district_cn_320402","320402","天宁区","base.state_cn_JS","city_cn_320400","213000","0519"
"district_cn_320404","320404","钟楼区","base.state_cn_JS","city_cn_320400","213000","0519"
"district_cn_320411","320411","新北区","base.state_cn_JS","city_cn_320400","213100","0519"
"district_cn_320412","320412","武进区","base.state_cn_JS","city_cn_320400","213100","0519"
"district_cn_320413","320413","金坛区","base.state_cn_JS","city_cn_320400","213200","0519"
"district_cn_320481","320481","溧阳市","base.state_cn_JS","city_cn_320400","213300","0519"
"district_cn_320505","320505","虎丘区","base.state_cn_JS","city_cn_320500","215100","0512"
"district_cn_320506","320506","吴中区","base.state_cn_JS","city_cn_320500","215100","0512"
"district_cn_320507","320507","相城区","base.state_cn_JS","city_cn_320500","215100","0512"
"district_cn_320508","320508","姑苏区","base.state_cn_JS","city_cn_320500","215008","0512"
"district_cn_320571","320571","苏州工业园区","base.state_cn_JS","city_cn_320500","215000","0512"
"district_cn_320509","320509","吴江区","base.state_cn_JS","city_cn_320500","215200","0512"
"district_cn_320581","320581","常熟市","base.state_cn_JS","city_cn_320500","215500","0512"
"district_cn_320582","320582","张家港市","base.state_cn_JS","city_cn_320500","215600","0512"
"district_cn_320583","320583","昆山市","base.state_cn_JS","city_cn_320500","215300","0512"
"district_cn_320585","320585","太仓市","base.state_cn_JS","city_cn_320500","215400","0512"
"district_cn_320602","320602","崇川区","base.state_cn_JS","city_cn_320600","226000","0513"
"district_cn_320611","320611","港闸区","base.state_cn_JS","city_cn_320600","226000","0513"
"district_cn_320612","320612","通州区","base.state_cn_JS","city_cn_320600","226300","0513"
"district_cn_320623","320623","如东县","base.state_cn_JS","city_cn_320600","226400","0513"
"district_cn_320681","320681","启东市","base.state_cn_JS","city_cn_320600","226200","0513"
"district_cn_320682","320682","如皋市","base.state_cn_JS","city_cn_320600","226500","0513"
"district_cn_320684","320684","海门市","base.state_cn_JS","city_cn_320600","226100","0513"
"district_cn_320685","320685","海安市","base.state_cn_JS","city_cn_320600","226600","0513"
"district_cn_320703","320703","连云区","base.state_cn_JS","city_cn_320700","222000","0518"
"district_cn_320706","320706","海州区","base.state_cn_JS","city_cn_320700","222000","0518"
"district_cn_320707","320707","赣榆区","base.state_cn_JS","city_cn_320700","222100","0518"
"district_cn_320722","320722","东海县","base.state_cn_JS","city_cn_320700","222300","0518"
"district_cn_320723","320723","灌云县","base.state_cn_JS","city_cn_320700","222200","0518"
"district_cn_320724","320724","灌南县","base.state_cn_JS","city_cn_320700","222500","0518"
"district_cn_320803","320803","淮安区","base.state_cn_JS","city_cn_320800","223200","0517"
"district_cn_320804","320804","淮阴区","base.state_cn_JS","city_cn_320800","223300","0517"
"district_cn_320812","320812","清江浦区","base.state_cn_JS","city_cn_320800","223001","0517"
"district_cn_320813","320813","洪泽区","base.state_cn_JS","city_cn_320800","223100","0517"
"district_cn_320826","320826","涟水县","base.state_cn_JS","city_cn_320800","223400","0517"
"district_cn_320830","320830","盱眙县","base.state_cn_JS","city_cn_320800","211700","0517"
"district_cn_320831","320831","金湖县","base.state_cn_JS","city_cn_320800","211600","0517"
"district_cn_320902","320902","亭湖区","base.state_cn_JS","city_cn_320900","224000","0515"
"district_cn_320903","320903","盐都区","base.state_cn_JS","city_cn_320900","224000","0515"
"district_cn_320904","320904","大丰区","base.state_cn_JS","city_cn_320900","224100","0515"
"district_cn_320921","320921","响水县","base.state_cn_JS","city_cn_320900","224600","0515"
"district_cn_320922","320922","滨海县","base.state_cn_JS","city_cn_320900","224500","0515"
"district_cn_320923","320923","阜宁县","base.state_cn_JS","city_cn_320900","224400","0515"
"district_cn_320924","320924","射阳县","base.state_cn_JS","city_cn_320900","224300","0515"
"district_cn_320925","320925","建湖县","base.state_cn_JS","city_cn_320900","224700","0515"
"district_cn_320981","320981","东台市","base.state_cn_JS","city_cn_320900","224200","0515"
"district_cn_321002","321002","广陵区","base.state_cn_JS","city_cn_321000","225000","0514"
"district_cn_321003","321003","邗江区","base.state_cn_JS","city_cn_321000","225100","0514"
"district_cn_321012","321012","江都区","base.state_cn_JS","city_cn_321000","225200","0514"
"district_cn_321023","321023","宝应县","base.state_cn_JS","city_cn_321000","225800","0514"
"district_cn_321081","321081","仪征市","base.state_cn_JS","city_cn_321000","211400","0514"
"district_cn_321084","321084","高邮市","base.state_cn_JS","city_cn_321000","225600","0514"
"district_cn_321102","321102","京口区","base.state_cn_JS","city_cn_321100","212000","0511"
"district_cn_321111","321111","润州区","base.state_cn_JS","city_cn_321100","212000","0511"
"district_cn_321112","321112","丹徒区","base.state_cn_JS","city_cn_321100","212100","0511"
"district_cn_321181","321181","丹阳市","base.state_cn_JS","city_cn_321100","212300","0511"
"district_cn_321182","321182","扬中市","base.state_cn_JS","city_cn_321100","212200","0511"
"district_cn_321183","321183","句容市","base.state_cn_JS","city_cn_321100","212400","0511"
"district_cn_321202","321202","海陵区","base.state_cn_JS","city_cn_321200","225300","0523"
"district_cn_321203","321203","高港区","base.state_cn_JS","city_cn_321200","225300","0523"
"district_cn_321204","321204","姜堰区","base.state_cn_JS","city_cn_321200","225500","0523"
"district_cn_321281","321281","兴化市","base.state_cn_JS","city_cn_321200","225700","0523"
"district_cn_321282","321282","靖江市","base.state_cn_JS","city_cn_321200","214500","0523"
"district_cn_321283","321283","泰兴市","base.state_cn_JS","city_cn_321200","225400","0523"
"district_cn_321302","321302","宿城区","base.state_cn_JS","city_cn_321300","223800","0527"
"district_cn_321311","321311","宿豫区","base.state_cn_JS","city_cn_321300","223800","0527"
"district_cn_321322","321322","沭阳县","base.state_cn_JS","city_cn_321300","223600","0527"
"district_cn_321323","321323","泗阳县","base.state_cn_JS","city_cn_321300","223700","0527"
"district_cn_321324","321324","泗洪县","base.state_cn_JS","city_cn_321300","223900","0527"
"district_cn_330102","330102","上城区","base.state_cn_ZJ","city_cn_330100","310000","0571"
"district_cn_330103","330103","下城区","base.state_cn_ZJ","city_cn_330100","310000","0571"
"district_cn_330104","330104","江干区","base.state_cn_ZJ","city_cn_330100","310000","0571"
"district_cn_330105","330105","拱墅区","base.state_cn_ZJ","city_cn_330100","310000","0571"
"district_cn_330106","330106","西湖区","base.state_cn_ZJ","city_cn_330100","310000","0571"
"district_cn_330108","330108","滨江区","base.state_cn_ZJ","city_cn_330100","310000","0571"
"district_cn_330109","330109","萧山区","base.state_cn_ZJ","city_cn_330100","311200","0571"
"district_cn_330110","330110","余杭区","base.state_cn_ZJ","city_cn_330100","311100","0571"
"district_cn_330111","330111","富阳区","base.state_cn_ZJ","city_cn_330100","311400","0571"
"district_cn_330112","330112","临安区","base.state_cn_ZJ","city_cn_330100","311300","0571"
"district_cn_330122","330122","桐庐县","base.state_cn_ZJ","city_cn_330100","311500","0571"
"district_cn_330127","330127","淳安县","base.state_cn_ZJ","city_cn_330100","311700","0571"
"district_cn_330182","330182","建德市","base.state_cn_ZJ","city_cn_330100","311600","0571"
"district_cn_330203","330203","海曙区","base.state_cn_ZJ","city_cn_330200","315000","0574"
"district_cn_330205","330205","江北区","base.state_cn_ZJ","city_cn_330200","315000","0574"
"district_cn_330206","330206","北仑区","base.state_cn_ZJ","city_cn_330200","315800","0574"
"district_cn_330211","330211","镇海区","base.state_cn_ZJ","city_cn_330200","315200","0574"
"district_cn_330212","330212","鄞州区","base.state_cn_ZJ","city_cn_330200","315100","0574"
"district_cn_330213","330213","奉化区","base.state_cn_ZJ","city_cn_330200","315500","0574"
"district_cn_330225","330225","象山县","base.state_cn_ZJ","city_cn_330200","315700","0574"
"district_cn_330226","330226","宁海县","base.state_cn_ZJ","city_cn_330200","315600","0574"
"district_cn_330281","330281","余姚市","base.state_cn_ZJ","city_cn_330200","315400","0574"
"district_cn_330282","330282","慈溪市","base.state_cn_ZJ","city_cn_330200","315300","0574"
"district_cn_330302","330302","鹿城区","base.state_cn_ZJ","city_cn_330300","325000","0577"
"district_cn_330303","330303","龙湾区","base.state_cn_ZJ","city_cn_330300","325000","0577"
"district_cn_330304","330304","瓯海区","base.state_cn_ZJ","city_cn_330300","325000","0577"
"district_cn_330305","330305","洞头区","base.state_cn_ZJ","city_cn_330300","325700","0577"
"district_cn_330324","330324","永嘉县","base.state_cn_ZJ","city_cn_330300","325100","0577"
"district_cn_330326","330326","平阳县","base.state_cn_ZJ","city_cn_330300","325400","0577"
"district_cn_330327","330327","苍南县","base.state_cn_ZJ","city_cn_330300","325800","0577"
"district_cn_330328","330328","文成县","base.state_cn_ZJ","city_cn_330300","325300","0577"
"district_cn_330329","330329","泰顺县","base.state_cn_ZJ","city_cn_330300","325500","0577"
"district_cn_330381","330381","瑞安市","base.state_cn_ZJ","city_cn_330300","325200","0577"
"district_cn_330382","330382","乐清市","base.state_cn_ZJ","city_cn_330300","325600","0577"
"district_cn_330383","330383","龙港市","base.state_cn_ZJ","city_cn_330300","325800","0577"
"district_cn_330402","330402","南湖区","base.state_cn_ZJ","city_cn_330400","314000","0573"
"district_cn_330411","330411","秀洲区","base.state_cn_ZJ","city_cn_330400","314000","0573"
"district_cn_330421","330421","嘉善县","base.state_cn_ZJ","city_cn_330400","314100","0573"
"district_cn_330424","330424","海盐县","base.state_cn_ZJ","city_cn_330400","314300","0573"
"district_cn_330481","330481","海宁市","base.state_cn_ZJ","city_cn_330400","314400","0573"
"district_cn_330482","330482","平湖市","base.state_cn_ZJ","city_cn_330400","314200","0573"
"district_cn_330483","330483","桐乡市","base.state_cn_ZJ","city_cn_330400","314500","0573"
"district_cn_330502","330502","吴兴区","base.state_cn_ZJ","city_cn_330500","313000","0572"
"district_cn_330503","330503","南浔区","base.state_cn_ZJ","city_cn_330500","313000","0572"
"district_cn_330521","330521","德清县","base.state_cn_ZJ","city_cn_330500","313200","0572"
"district_cn_330522","330522","长兴县","base.state_cn_ZJ","city_cn_330500","313100","0572"
"district_cn_330523","330523","安吉县","base.state_cn_ZJ","city_cn_330500","313300","0572"
"district_cn_330602","330602","越城区","base.state_cn_ZJ","city_cn_330600","312000","0575"
"district_cn_330603","330603","柯桥区","base.state_cn_ZJ","city_cn_330600","312000","0575"
"district_cn_330604","330604","上虞区","base.state_cn_ZJ","city_cn_330600","312300","0575"
"district_cn_330624","330624","新昌县","base.state_cn_ZJ","city_cn_330600","312500","0575"
"district_cn_330681","330681","诸暨市","base.state_cn_ZJ","city_cn_330600","311800","0575"
"district_cn_330683","330683","嵊州市","base.state_cn_ZJ","city_cn_330600","312400","0575"
"district_cn_330702","330702","婺城区","base.state_cn_ZJ","city_cn_330700","321000","0579"
"district_cn_330703","330703","金东区","base.state_cn_ZJ","city_cn_330700","321000","0579"
"district_cn_330723","330723","武义县","base.state_cn_ZJ","city_cn_330700","321200","0579"
"district_cn_330726","330726","浦江县","base.state_cn_ZJ","city_cn_330700","322200","0579"
"district_cn_330727","330727","磐安县","base.state_cn_ZJ","city_cn_330700","322300","0579"
"district_cn_330781","330781","兰溪市","base.state_cn_ZJ","city_cn_330700","321100","0579"
"district_cn_330782","330782","义乌市","base.state_cn_ZJ","city_cn_330700","322000","0579"
"district_cn_330783","330783","东阳市","base.state_cn_ZJ","city_cn_330700","322100","0579"
"district_cn_330784","330784","永康市","base.state_cn_ZJ","city_cn_330700","321300","0579"
"district_cn_330802","330802","柯城区","base.state_cn_ZJ","city_cn_330800","324000","0570"
"district_cn_330803","330803","衢江区","base.state_cn_ZJ","city_cn_330800","324000","0570"
"district_cn_330822","330822","常山县","base.state_cn_ZJ","city_cn_330800","324200","0570"
"district_cn_330824","330824","开化县","base.state_cn_ZJ","city_cn_330800","324300","0570"
"district_cn_330825","330825","龙游县","base.state_cn_ZJ","city_cn_330800","324400","0570"
"district_cn_330881","330881","江山市","base.state_cn_ZJ","city_cn_330800","324100","0570"
"district_cn_330902","330902","定海区","base.state_cn_ZJ","city_cn_330900","316000","0580"
"district_cn_330903","330903","普陀区","base.state_cn_ZJ","city_cn_330900","316100","0580"
"district_cn_330921","330921","岱山县","base.state_cn_ZJ","city_cn_330900","316200","0580"
"district_cn_330922","330922","嵊泗县","base.state_cn_ZJ","city_cn_330900","202400","0580"
"district_cn_331002","331002","椒江区","base.state_cn_ZJ","city_cn_331000","318000","0576"
"district_cn_331003","331003","黄岩区","base.state_cn_ZJ","city_cn_331000","318000","0576"
"district_cn_331004","331004","路桥区","base.state_cn_ZJ","city_cn_331000","318000","0576"
"district_cn_331022","331022","三门县","base.state_cn_ZJ","city_cn_331000","317100","0576"
"district_cn_331023","331023","天台县","base.state_cn_ZJ","city_cn_331000","317200","0576"
"district_cn_331024","331024","仙居县","base.state_cn_ZJ","city_cn_331000","317300","0576"
"district_cn_331081","331081","温岭市","base.state_cn_ZJ","city_cn_331000","317500","0576"
"district_cn_331082","331082","临海市","base.state_cn_ZJ","city_cn_331000","317000","0576"
"district_cn_331083","331083","玉环市","base.state_cn_ZJ","city_cn_331000","317600","0576"
"district_cn_331102","331102","莲都区","base.state_cn_ZJ","city_cn_331100","323000","0578"
"district_cn_331121","331121","青田县","base.state_cn_ZJ","city_cn_331100","323900","0578"
"district_cn_331122","331122","缙云县","base.state_cn_ZJ","city_cn_331100","321400","0578"
"district_cn_331123","331123","遂昌县","base.state_cn_ZJ","city_cn_331100","323300","0578"
"district_cn_331124","331124","松阳县","base.state_cn_ZJ","city_cn_331100","323400","0578"
"district_cn_331125","331125","云和县","base.state_cn_ZJ","city_cn_331100","323600","0578"
"district_cn_331126","331126","庆元县","base.state_cn_ZJ","city_cn_331100","323800","0578"
"district_cn_331127","331127","景宁畲族自治县","base.state_cn_ZJ","city_cn_331100","323500","0578"
"district_cn_331181","331181","龙泉市","base.state_cn_ZJ","city_cn_331100","323700","0578"
"district_cn_340102","340102","瑶海区","base.state_cn_AH","city_cn_340100","230000","0551"
"district_cn_340103","340103","庐阳区","base.state_cn_AH","city_cn_340100","230000","0551"
"district_cn_340104","340104","蜀山区","base.state_cn_AH","city_cn_340100","230000","0551"
"district_cn_340111","340111","包河区","base.state_cn_AH","city_cn_340100","230000","0551"
"district_cn_340121","340121","长丰县","base.state_cn_AH","city_cn_340100","231100","0551"
"district_cn_340122","340122","肥东县","base.state_cn_AH","city_cn_340100","231600","0551"
"district_cn_340123","340123","肥西县","base.state_cn_AH","city_cn_340100","231200","0551"
"district_cn_340124","340124","庐江县","base.state_cn_AH","city_cn_340100","231500","0551"
"district_cn_340181","340181","巢湖市","base.state_cn_AH","city_cn_340100","238000","0551"
"district_cn_340202","340202","镜湖区","base.state_cn_AH","city_cn_340200","241000","0553"
"district_cn_340203","340203","弋江区","base.state_cn_AH","city_cn_340200","241000","0553"
"district_cn_340207","340207","鸠江区","base.state_cn_AH","city_cn_340200","241000","0553"
"district_cn_340208","340208","三山区","base.state_cn_AH","city_cn_340200","241000","0553"
"district_cn_340221","340221","芜湖县","base.state_cn_AH","city_cn_340200","241100","0553"
"district_cn_340222","340222","繁昌县","base.state_cn_AH","city_cn_340200","241200","0553"
"district_cn_340223","340223","南陵县","base.state_cn_AH","city_cn_340200","241300","0553"
"district_cn_340225","340225","无为县","base.state_cn_AH","city_cn_340200","238300","0553"
"district_cn_340302","340302","龙子湖区","base.state_cn_AH","city_cn_340300","233000","0552"
"district_cn_340303","340303","蚌山区","base.state_cn_AH","city_cn_340300","233000","0552"
"district_cn_340304","340304","禹会区","base.state_cn_AH","city_cn_340300","233000","0552"
"district_cn_340311","340311","淮上区","base.state_cn_AH","city_cn_340300","233000","0552"
"district_cn_340321","340321","怀远县","base.state_cn_AH","city_cn_340300","233400","0552"
"district_cn_340322","340322","五河县","base.state_cn_AH","city_cn_340300","233300","0552"
"district_cn_340323","340323","固镇县","base.state_cn_AH","city_cn_340300","233700","0552"
"district_cn_340402","340402","大通区","base.state_cn_AH","city_cn_340400","232000","0554"
"district_cn_340403","340403","田家庵区","base.state_cn_AH","city_cn_340400","232000","0554"
